id,Library_Geolocation__Latitude__s,Library_Geolocation__Longitude__s
52914,38.9214327,-77.5333897
52915,43.0688877,-77.5763886
52917,39.8399597,-74.7413422
52918,43.6447728,-79.8990884
52919,32.7794396,-97.1219946
52921,43.8073321,-88.6754452
52922,39.3811196,-76.5995627
52925,38.8487697,-104.7693911
52926,41.7879891,-87.9532198
52927,40.3736715,-80.0343897
52929,31.8501411,-102.4589979
52930,43.7487751,-87.7431023
52931,41.6822329,-73.2083633
52932,36.3820631,-94.2257465
52934,45.0134771,-96.182962
52935,32.3534784,-106.7716596
52936,35.1093279,-80.7846733
52937,41.2096421,-73.6614672
52938,44.777806,-93.255813
52939,42.7893071,-84.5333999
52941,50.9858616,-114.0630897
52942,38.9989199,-77.0359593
52943,34.1651563,-118.3005082
52945,32.4910431,-93.7077267
52947,29.9919118,-90.1126787
52948,45.3145425,-122.9813215
52949,45.2873952,-122.9487513
52951,38.653994,-90.273683
52952,37.3445372,-121.8892798
52953,51.0680599,3.7596433
52954,45.1150476,-93.1441849
52955,51.0185008,3.7575779
52956,45.4245503,-75.6633169
52957,-37.8896385,145.4753044
52958,41.8418141,-71.4433053
52959,41.8065937,-71.4225083
52961,41.8044311,-71.4285449
52962,41.6088809,-93.660652
52963,35.6913157,-78.7982861
52964,40.7425538,-111.8609807
52965,46.4872286,-87.7246099
52966,42.0034236,-87.8315853
52967,36.055059,-83.913861
52968,41.5738274,-93.7367849
52969,30.214066,-93.226854
52970,33.7603466,-84.2891431
52971,45.062436,-92.8250737
52972,35.0870082,-80.8679393
52973,30.2990177,-97.7391841
52974,42.6346592,-83.2785237
52975,45.0383222,-93.3303273
52978,43.104873,-82.1054542
52981,49.9065339,-107.3037409
52982,42.4142277,-83.2485433
52983,33.6946941,-85.8232844
52984,39.5305828,-76.9915117
52985,40.3524815,-76.3540734
52986,38.157322,-79.071019
52987,38.6359149,-95.8352395
52988,40.5285208,-88.9233692
52989,39.5365543,-76.9937696
52990,39.5269142,-76.9914115
52991,43.144626,-77.53358
52993,35.2713416,-77.5893446
52994,38.1012488,-122.1962662
52995,27.600337,-99.4704001
52996,40.1922992,-85.3904895
52997,-22.9895022,-43.3488312
52998,-22.9890221,-43.355024
53000,40.3583325,-75.0883536
53001,46.8338377,-114.0017064
53002,42.0151572,-89.3448104
53004,42.5610712,-114.4536738
53005,39.2690587,-80.3728679
53006,40.3386632,-79.3131111
53007,44.4948458,-88.0057489
53008,39.6635992,-79.3010808
53010,41.8119607,-71.3622984
53012,47.847645,-122.3212048
53013,34.7481282,-112.1115609
53014,44.9971839,-93.2021396
53015,41.9772384,-87.6638734
53016,-33.756712,150.7811584
53017,51.0681019,-114.0692697
53018,33.648598,-117.9348545
53019,46.0939742,11.1305542
53020,42.8133801,-89.0458413
53021,37.7617988,-122.2401073
53023,52.4651889,-113.7454785
53024,36.9770931,-121.9718844
53025,-31.92989,115.89425
53026,35.355508,-81.938164
53027,41.0032918,-75.9646742
53028,45.1542402,-93.4195189
53029,41.0563043,-79.7268314
53030,41.1087793,-79.899086
53031,41.135363,-79.7987014
53032,42.3663499,-71.0939397
53033,44.9123312,-123.0654689
53034,44.9273631,-93.2071435
53035,42.240774,-87.829908
53036,30.2129938,-97.7816369
53037,43.2389309,-76.1423916
53038,39.917219,-75.084842
53039,38.3026802,-122.343145
53040,42.0063548,-87.8434834
53041,34.1520971,-118.3769061
53043,37.2180804,-121.9854781
53044,33.9637038,-117.4198237
53045,43.4735152,-89.7320722
53046,13.1824334,-59.5033496
53047,37.2900106,-121.9272892
53048,40.2323659,-83.3824655
53049,38.3631445,-82.5705641
53050,40.56205368,-105.09004974
53051,41.7936823,-87.9331356
53052,46.8862998,-113.9646814
53053,47.2214123,-122.5612871
53054,49.8809829,-119.4809864
53055,31.417857,-110.242053
53056,42.4657039,-88.9885186
53057,42.3117771,-88.8971057
53058,40.805526,-96.603161
53059,34.7771936,-92.3451432
53060,39.7451632,-105.1971535
53061,42.0136672,-91.6319246
53062,38.8071783,-77.074194
53063,40.3186457,-75.0993573
53064,41.5588131,-87.6434635
53066,33.9633663,-83.4226254
53067,41.9331043,-88.7399652
53068,41.9444557,-88.733616
53069,41.9416019,-88.7698403
53070,35.1043829,-89.9140091
53071,37.7761523,-87.112262
53072,32.0173029,-81.0808944
53073,33.909263,-117.9101851
53074,41.6515325,-82.8222757
53075,33.7760887,-118.3208758
53076,36.3221392,-78.4031633
53077,-32.1028792,115.7883514
53078,44.9126227,-93.069281
53079,32.4788488,-85.0142157
53080,35.653462,-82.618077
53081,35.653462,-82.618077
53082,37.3223945,-122.0624158
53083,45.713711,-122.6624711
53084,40.6619062,-74.3134712
53085,34.15326,-117.59987
53086,41.9418294,-88.768896
53087,39.257964,-84.725371
53088,41.7259006,-71.4359413
53089,41.5237068,-87.8494094
53090,44.9279024,-93.1291764
53091,38.8675678,-77.1092291
53092,-43.1667823,146.9244689
53093,42.0162986,-89.330626
53094,51.1956378,3.5400495
53095,39.9406371,-75.3457043
53096,39.7216514,-104.8781402
53098,39.8001939,-89.4996761
53099,38.3643779,-121.9846375
53100,45.5209077,-122.618834
53101,41.9587617,-87.6920224
53103,46.449623,-95.8184797
53104,47.9370859,-122.2280531
53105,42.2575876,-71.0959274
53106,39.6457296,-84.2122553
53107,40.3178632,-75.0988295
53108,47.4278961,-120.3580306
53109,28.529046,-81.3675892
53110,39.8994631,-75.1044999
53111,37.688055,-97.2952582
53112,41.2669146,-95.8430903
53113,41.1197921,-98.5511679
53114,44.9242306,-93.3924213
53116,34.261761,-118.4275572
53117,33.7577275,-118.2891132
53119,34.1934154,-118.5475231
53121,33.9915762,-118.4198782
53122,39.6237603,-82.911909
53123,27.4345165,-81.3344837
53124,50.8831847,-114.0889676
53125,27.6923095,-97.4020925
53126,43.056372,-89.44029
53127,27.4429071,-81.3179364
53128,47.66237,-122.342853
53129,41.0559419,-76.248063
53130,30.2748798,-92.0636474
53132,35.3693202,-81.9562944
53133,-37.7289302,145.0173389
53134,39.8959334,-85.9785967
53135,42.3771551,-88.3681322
53137,40.3354195,18.0917023
53138,40.1585405,18.2563618
53139,40.2730367,18.0476706
53140,40.2661215,18.0756573
53141,40.4132508,17.2034465
53142,40.8505143,14.2614649
53143,40.3521973,18.1933353
53144,32.7509626,-117.0528134
53146,37.9600672,-121.2922297
53147,54.70039,25.4122159
53148,42.5645359,-70.863157
53149,29.303269,-94.7812546
53150,44.056739,-92.461456
53151,29.296102,-94.804909
53152,41.7198764,-87.7868974
53153,31.0816391,-89.4936839
53154,43.7081751,-79.3798828
53155,39.7662682,-104.9681582
53156,40.5329585,-105.0295398
53157,41.9683835,-71.1870241
53158,42.277395,-71.1191585
53161,38.9347004,-92.3006558
53162,41.5418647,-90.4751384
53163,38.888451,-90.0765434
53164,44.9109629,-93.1750438
53165,30.1859428,-92.0396804
53166,37.7105866,-76.3778141
53167,41.8971926,-87.9857126
53168,41.8702615,-87.9863013
53169,34.3328484,-83.8326745
53171,34.816845,-82.3982879
53172,38.9260436,-76.9208276
53173,36.1119931,-80.3010489
53174,38.85986,-104.68791
53175,44.1570772,-94.0088841
53177,36.6496699,-94.4456053
53178,42.5210799,-77.7788443
53179,36.9065893,-113.9532981
53180,40.365232,-74.643829
53181,47.535625,-92.3436727
53182,43.6888555,-79.4758086
53183,37.7523101,-76.4151085
53184,37.9068393,-76.4404214
53185,44.5296491,-89.5500212
53186,42.9235035,-89.2347523
53187,34.9849904,-81.2478579
53189,39.0667655,-85.2575651
53190,33.7279388,-84.4160766
53191,46.8282164,-96.8098006
53192,45.1440367,-90.3677133
53193,45.1402207,-90.3557153
53194,39.1077834,-94.6230236
53195,42.2637994,-83.7137905
53196,37.6226336,-77.6189877
53197,41.6810393,-93.6250059
53198,44.062875,-92.489919
53199,26.3551348,-80.1649019
53200,30.4264019,-84.2577992
53202,29.68719,-95.60062
53203,41.835673,-87.7992499
53204,43.6648911,-79.4066931
53205,39.6003132,-77.8215173
53206,42.783565,-73.9005059
53207,42.4689261,-83.13261
53208,27.839953,-82.7121834
53209,35.8421289,-79.0805256
53210,41.3259494,-72.9753753
53211,39.5011364,-119.8555293
53213,38.992987,-77.0188653
53214,45.5349318,-122.5002774
53215,45.0260611,-93.2310288
53216,43.9040194,-69.9710472
53218,42.947754,-87.934003
53219,29.8600964,-89.9895748
53220,32.7865721,-116.9817239
53221,38.8895185,-76.99467
53222,46.2311253,-114.135203
53223,42.7792924,-86.1045919
53224,29.4792185,-98.6237554
53225,38.810818,-77.296719
53226,45.11554,-93.15732
53227,38.548564,-121.545049
53229,42.6627567,-82.8093923
53232,41.6514059,-91.5130147
53233,42.4421828,-85.6470396
53234,37.4318146,-122.1303871
53237,43.6013038,-116.2498982
53238,43.4247983,-83.984822
53239,37.7520395,-122.4379191
53240,44.3896919,-89.813689
53241,47.5528163,-122.2707897
53242,45.3256689,-85.2462607
53243,37.9040839,-122.0890218
53244,34.0096264,-117.3694283
53245,43.065038,-76.1126442
53246,35.2555298,-80.8458011
53247,20.0108995,73.7389596
53248,38.9862413,-80.2220006
53249,39.065996,-80.1828771
53250,38.9799168,-80.2151909
53251,32.7887544,-79.8538103
53252,34.708954,-96.634354
53253,41.594883,-93.7115717
53254,37.0253047,-107.4154114
53255,29.7418627,-95.4340287
53256,35.8281746,-86.387497
53257,35.685819,-82.538099
53259,41.5926935,-93.7106256
53260,33.6417074,-117.9111463
53261,34.4132388,-119.8628734
53262,43.9093274,-78.8955594
53263,-27.5937178,153.016796
53264,-27.5893923,153.0266486
53265,-27.5903861,153.0271806
53266,38.127121,-82.462671
53267,37.2790775,-107.8770729
53268,39.6439163,-104.8900912
53269,41.955087,-87.717495
53270,41.0862339,-80.6605664
53271,41.086603,-80.6601554
53273,33.4175475,-111.8951545
53274,33.4099796,-111.9596696
53275,44.7283911,-93.2081309
53276,38.7559112,-121.3581166
53277,37.6732622,-121.797915
53278,42.6989784,-83.3445479
53279,44.083201,-123.1361449
53280,34.0239522,-83.2268029
53281,35.9116189,-79.0409782
53282,42.6305762,-83.2834825
53284,34.1633437,-119.1866458
53285,40.6446553,-74.0774152
53286,39.4573851,-76.9984812
53287,36.295746,-86.62206
53288,40.683773,-73.878457
53289,42.6710921,-83.374476
53290,47.52514,-121.81059
53291,41.4644348,-81.9003099
53292,41.4681412,-81.9097584
53293,41.4452444,-81.9382221
53294,39.4415359,-119.7753106
53296,33.9367159,-117.4206957
53297,45.530619,10.9392594
53298,41.8673577,-88.3250551
53299,45.4558206,-122.5089551
53300,43.8072204,-91.2219149
53301,32.9799207,-96.9838994
53302,39.144444,-86.4864265
53305,40.0231164,-83.1741744
53306,40.0408128,-74.1117039
53307,41.8502177,-71.3984966
53308,47.644917,-117.2456369
53309,41.5279283,-88.1445596
53310,44.8310618,-92.9110029
53311,44.8489046,-123.0256494
53312,33.7991149,-84.3637958
53313,44.9853498,-93.137274
53314,29.2572478,-94.8687833
53315,30.2209425,-92.3817092
53316,35.8935402,-79.4313349
53317,35.9888606,-79.4466424
53318,37.7998479,-81.1685366
53319,47.5860457,-122.2477035
53320,47.5914174,-122.2000735
53321,47.5977431,-122.2004217
53324,32.7786689,-79.9869096
53325,33.864061,-84.223534
53326,32.7461545,-97.2597092
53327,48.2869,-122.6913
53328,41.6627036,-70.9030132
53329,47.8305331,-122.248258
53330,35.5740168,-80.9361745
53331,41.6015462,-93.5986122
53332,41.6022331,-93.593075
53333,40.79482,-75.818031
53334,44.9007161,-93.3110991
53335,34.8322695,-92.217184
53336,41.7078024,-91.6671493
53337,44.6814322,-63.5633161
53338,36.1044883,-84.5961021
53339,51.0845872,-113.9464477
53340,27.9939057,-82.6976577
53341,30.3212221,-92.4981939
53342,52.1256313,-106.6419305
53343,45.4688443,-122.5998534
53344,37.8144908,-76.3785376
53345,36.1297547,-95.9684911
53346,36.9351099,-121.8624208
53347,32.2101262,-110.8982969
53348,29.9723705,-90.0953953
53350,30.4482548,-87.1763505
53352,43.66353,-70.28916
53354,32.7599357,-117.0349283
53355,41.7407549,-111.8366204
53357,37.3521842,-108.5780647
53358,39.7791015,-77.7422798
53359,35.1914622,-80.8412171
53361,36.0530628,-79.8100411
53362,42.935531,-85.604406
53363,47.6803982,-122.3561309
53364,33.8842255,-118.3239809
53365,36.2503025,-86.0364079
53366,30.019254,-90.056539
53367,42.4772103,-76.4962272
53368,34.7469382,-77.4215399
53369,43.2152159,-77.5918728
53370,43.3559647,-80.3220723
53372,47.6185422,-122.2964273
53373,39.7934424,-94.8357399
53374,45.6015346,-122.5333192
53375,37.5837719,-77.5064246
53376,32.835681,-117.0315948
53377,49.6909061,-97.2622648
53378,40.5599023,-89.6069717
53379,44.915987,-91.372846
53380,41.2343864,-96.0054762
53381,39.9253213,-82.9871383
53382,17.3473888,-88.6946422
53383,42.0443862,-89.4404931
53384,38.6557447,-76.6804105
53385,42.2402875,-74.3621838
53386,43.8101986,-91.2561453
53387,35.0950865,-89.8923325
53388,42.670479,-83.071889
53389,41.7176446,-93.5862127
53390,42.3591839,-85.8767275
53391,47.8631464,-122.3247721
53392,39.9995208,-83.2021002
53393,47.6399161,-122.3590546
53394,40.0082551,-83.1780552
53395,-37.6797058,176.1359722
53396,-35.0258493,117.8855409
53398,42.9467265,-85.635518
53399,44.3284306,-76.1602522
53401,40.1343762,-75.5037619
53402,46.6148065,-120.5756557
53403,34.721494,-86.5688966
53404,33.0333806,-96.8967251
53405,30.3554807,-97.7752467
53406,37.4727413,-77.3768624
53407,35.1143735,-118.4443984
53408,32.9571442,-117.0601692
53410,41.9358768,-74.0063943
53411,41.5069261,-81.1906501
53412,42.380963,-71.3396876
53413,44.4419062,-93.1477338
53414,44.9638256,-93.1756377
53417,39.7302525,-82.6039657
53418,39.6627282,-79.9652794
53419,43.8024746,-123.0520633
53420,36.7813139,-75.9843746
53422,44.3508368,-89.0943563
53423,41.589513,-88.0549908
53424,38.984953,-76.51228
53425,47.7712243,-117.4221979
53426,29.7166328,-82.3982143
53427,43.235225,-77.59856
53428,29.5446714,-95.203243
53429,38.557514,-121.4313866
53430,34.122877,-80.901587
53431,38.571291,-121.4244799
53432,43.1447298,-77.5654277
53433,31.9635282,-95.2542837
53435,-31.91062,115.79488
53437,37.775871,-122.190713
53438,44.6752387,-123.129829
53439,33.8441252,-84.1171455
53440,46.9162343,-96.7783933
53442,30.3480609,-89.1477696
53444,32.8861377,-96.6455642
53447,28.452338,-81.515957
53448,41.9453989,-70.5945151
53449,38.9087806,-77.0609661
53450,41.9871089,-72.595181
53451,34.5371558,-82.6243847
53452,44.7091886,-92.8286919
53453,37.2164394,-93.2044492
53454,37.8336469,-97.3636627
53455,44.9821995,-93.193057
53456,35.575487,-82.591898
53457,38.8355892,-77.2417052
53458,38.8652377,-104.7646963
53459,38.253646,-85.7051653
53460,34.0072147,-118.4633798
53461,42.2852337,-71.2350542
53462,38.2404138,-82.5986676
53463,35.0307877,-80.8009007
53464,43.071276,-87.9806203
53465,40.8101475,-74.2182418
53466,46.2100301,13.1284808
53467,37.5005865,-89.6398527
53468,42.1887407,-72.8561865
53469,39.0257406,-94.6619682
53470,37.3677573,-122.046078
53471,33.4987877,-84.2063463
53472,32.811878,-117.0092245
53473,34.5157951,-112.5070401
53474,42.2273179,-88.34285
53476,37.5345,-79.36059
53478,44.6849059,-93.1842029
53479,33.7000296,-117.7778792
53480,35.9062372,-81.0914829
53481,35.9623968,-81.1204933
53482,36.0073483,-81.1081865
53483,43.6939175,-79.370944
53484,40.5087324,-88.9085641
53485,42.3088699,-88.4175327
53486,52.0930788,4.3708132
53487,33.6646877,-117.8307307
53489,30.9548566,-97.5337996
53490,35.5810715,-82.4813948
53492,30.225783,-92.00292
53493,38.4048952,-0.4365248
53494,52.5798864,-1.9758556
53495,30.2438739,-97.7595177
53496,41.27854167,-72.52679926
53497,42.326713,-83.2681909
53498,43.0843831,-76.1315956
53499,42.0008641,-80.3159356
53500,49.862666,-119.5352089
53501,39.6147125,-104.8807401
53502,39.6370579,-85.101143
53503,39.646725,-85.138043
53504,39.6515751,-85.1308785
53505,39.5636773,-85.0893964
53506,39.6565199,-85.1353935
53507,32.5754479,-93.6438495
53508,39.9190413,-78.9537929
53509,40.6214628,-98.3853711
53510,51.0594425,-114.0983543
53511,33.932258,-83.3985305
53512,51.0405762,-114.0415665
53514,40.6040217,-75.5187364
53515,30.5057282,-97.6723396
53516,44.5625743,-123.2646188
53517,39.715544,-104.945314
53518,36.2276935,-86.3768345
53519,37.4610187,-122.440907
53520,44.1457692,-94.0311315
53521,37.251696,-121.8910805
53522,32.3169114,-106.8670766
53524,40.452437,-79.9254459
53525,-27.5794916,153.0197708
53526,-27.579047,153.023726
53527,37.9454609,-75.35068
53528,28.64828,-81.28849
53529,38.4860731,-122.4413159
53530,40.1211323,-75.3001503
53531,45.0966855,-93.5063785
53533,38.528963,-81.629853
53534,47.461241,-121.988432
53535,39.4413695,-91.062064
53536,52.5273787,4.7040241
53537,29.5644225,-95.2707497
53538,35.939806,-85.477727
53541,35.9266041,-85.4659598
53543,33.9976927,-81.1919092
53544,47.3874,-119.4986
53545,37.5348776,-77.4222797
53546,44.5909492,-123.2701477
53547,41.2593831,-90.6078056
53549,33.9110147,-81.0634163
53550,42.5552055,-70.8772356
53551,42.6892208,-82.7821749
53552,30.049014,-99.471718
53553,42.204291,-88.082414
53554,47.562785,-122.178103
53555,35.9091167,-86.3876775
53557,34.7043641,-86.548785
53558,45.1334504,-93.1176473
53560,42.1383057,-75.8958062
53562,38.1218339,-82.4596285
53563,47.2241366,-122.5606827
53564,42.0658877,-88.3252595
53565,33.6761217,-117.8029509
53566,47.7620874,-122.2644313
53567,47.4154323,-122.3381291
53568,43.0741778,-89.4524858
53569,43.0741778,-89.4524858
53570,37.4389517,-122.12721
53571,44.4032935,-79.7097732
53572,38.2646817,-76.9706341
53573,33.4755839,-112.0823121
53574,35.3109063,-120.838656
53576,43.0050699,-89.7219651
53578,33.0254732,-117.2719057
53579,43.8972756,-72.7949739
53580,39.4406768,-77.4776139
53581,52.2292493,6.8954028
53582,34.1951103,-118.3257541
53584,29.7675481,-95.5526634
53585,42.5838057,-76.3591174
53586,41.5883824,-90.775028
53587,30.300639,-81.656224
53588,40.8565273,-74.4544632
53589,32.580049,-117.1155839
53590,45.2905397,-87.8917677
53591,44.112234,-87.6691493
53592,40.0969929,-75.0736507
53593,43.6648408,-70.2832597
53594,42.9504665,-85.6326071
53595,33.892135,-118.385621
53596,34.161415,-117.991983
53597,34.0542384,-118.3592491
53598,39.0091151,-77.1160886
53599,45.036167,-93.3267391
53600,42.5893922,-76.3675267
53601,47.3508161,-122.4515021
53602,40.5557006,-105.0419451
53604,34.4916474,-97.9863049
53605,37.8778993,-122.0415936
53606,34.2068119,-118.564592
53607,34.0505834,-80.9531485
53608,42.2418504,-84.4020411
53609,43.1587451,-77.5892759
53611,43.0513426,-88.0411993
53612,-35.6015369,138.1453669
53613,43.945984,-90.813256
53614,33.5723936,-117.6611541
53615,47.8986227,-122.6525883
53616,45.6885901,-122.6961001
53617,33.8318025,-118.3750251
53618,34.9791058,-85.3526039
53622,26.6146924,-80.0372062
53623,26.6233841,-80.046725
53624,26.618332,-80.058545
53626,26.6024437,-80.0682258
53627,26.6326714,-80.0624637
53628,26.60048,-80.05509
53629,26.6017285,-80.0502415
53630,26.6107987,-80.0496568
53632,26.6404083,-80.0538634
53633,26.642385,-80.0514929
53636,26.608858,-80.055383
53640,26.6395328,-80.0607291
53644,38.757001,-92.0967
53645,38.939338,-94.590501
53647,48.2213769,-122.688015
53648,49.23979,-123.0973
53649,30.239024,-97.7589659
53650,29.2962547,-95.2765659
53651,37.5802556,-122.3939615
53652,35.4353892,-80.5080059
53653,38.3146839,-78.2042651
53654,35.572829,-82.5742647
53655,42.3123244,-85.6757124
53656,46.8884308,-98.7011989
53657,42.30477524,-85.67314148
53658,42.9217991,-85.6244456
53659,34.0753731,-118.3143457
53660,47.26948,-122.4797
53661,44.1726043,-88.4613821
53662,45.1671237,-78.5870751
53663,37.9380306,-122.3443344
53664,33.628201,-112.0708547
53665,37.362363,-122.0318693
53666,38.3498044,-122.6917078
53667,32.980613,-115.545267
53668,43.0605732,-88.3947241
53669,34.0891284,-118.3873362
53670,42.5329326,-83.1531325
53672,40.5451978,-111.9994946
53673,34.032005,-118.399214
53674,30.6235245,-97.6988846
53675,21.3796837,-158.1440141
53676,45.5776544,-122.7223581
53677,34.1724001,-118.1459956
53678,51.2018472,3.2668731
53679,38.8531483,-77.1153919
53682,44.6334867,-124.0414672
53683,44.9436325,-93.1423694
53685,44.9331406,-93.1679845
53686,42.4206541,-71.1462209
53687,30.2920081,-98.849327
53688,32.5283143,-94.7510125
53689,32.2334539,-110.9359244
53690,33.8796195,-117.6339644
53691,38.966117,-77.0582678
53692,42.7170098,-82.4956855
53693,47.6356332,-122.4986166
53695,36.0248095,-86.7577522
53696,41.9651324,12.5157861
53697,35.111656,-89.838724
53698,31.9280556,-110.9955556
53699,36.0996836,-79.4293785
53700,38.9887333,-78.3606226
53701,38.7948181,-83.5439821
53703,39.0114826,-77.0950048
53704,32.7805642,-79.8005404
53705,-39.7094586,174.4489957
53706,32.2797941,-106.7253298
53707,44.7106224,-92.8653089
53708,52.0327884,1.1918229
53709,33.9354369,-83.3866386
53710,36.350597,-94.0675009
53711,35.0594322,-78.8976595
53712,49.4879443,6.0854402
53713,37.4428751,-122.1936502
53714,39.8185653,-105.1489899
53715,47.6591331,-122.3952839
53716,33.2364476,-116.9810571
53717,44.5376362,-123.3353907
53718,30.6280069,-97.7490209
53719,35.985362,-78.905508
53720,48.42989,-123.368266
53721,40.2055674,-74.7714458
53722,41.9777532,-87.6644513
53723,39.9086579,-86.1358496
53724,37.3626974,-122.0894785
53725,34.1518582,-118.2170489
53727,30.480251,-90.096198
53729,29.5355949,-98.6021321
53730,42.9653736,-81.2428697
53731,33.4506005,-94.0594253
53732,37.8860252,-122.0462556
53733,41.9100468,-71.9023649
53734,37.4156777,-79.1393652
53735,43.4668304,-80.5073843
53736,30.6128379,-87.084082
53737,39.5567246,-85.6694535
53739,-41.304357,173.2128553
53740,35.732652,-78.8502856
53741,36.200362,-86.742236
53742,42.5646035,-89.1685385
53743,34.0626856,-106.9109369
53744,38.743319,-90.715893
53745,37.2636226,-78.6816883
53746,38.5589075,14.8723152
53747,33.48293304,-112.04579926
53748,30.2009577,-97.8129823
53749,53.5491407,-113.5515528
53750,38.9096,-121.062626
53752,33.8349872,-84.367143
53753,40.0259138,-75.3256861
53754,48.402154,-89.288766
53756,38.808795,-121.254005
53757,46.1191345,-67.1070751
53758,52.0350909,5.3193348
53759,39.1695251,-76.7855698
53760,29.9576909,-90.2117357
53761,42.262127,-83.724718
53763,47.9087813,-122.3016016
53765,37.6035764,-77.6212028
53766,42.7710248,-78.6180399
53767,5.3607348,103.0926625
53768,42.303375,-83.809623
53769,33.58911,-99.2678035
53771,37.7620455,-89.2780098
53772,32.8032192,-116.9883168
53774,35.5483601,-121.091768
53775,27.7796797,-82.7229755
53776,42.1287691,-83.1585769
53777,47.6375167,-122.3620231
53778,40.351887,-82.792497
53779,38.9683174,-77.324837
53780,42.1397564,-70.703639
53781,29.8823634,-81.3273495
53782,39.7155636,-105.0758803
53783,37.368445,-121.9897842
53784,33.8702272,-117.8823995
53785,44.015477,-121.345267
53786,35.7772751,-78.8102791
53787,44.998803,-91.723607
53788,33.4989408,-111.9825938
53789,38.5527943,-82.7042994
53790,26.1126891,-80.1508174
53791,45.063231,-93.295309
53792,45.1491208,-93.3345988
53793,40.6661863,-91.5124492
53794,33.75697,-84.2624699
53796,29.9602991,-90.222117
53797,34.541958,-82.626175
53798,38.8872544,-104.7613918
53799,43.9780589,-78.1909756
53800,36.071965,-94.150699
53801,31.4293,-97.77134
53802,40.6982992,-79.3441756
53803,33.494102,-81.897091
53804,34.1271999,-118.1415489
53806,41.8507002,-88.3820093
53807,38.5897719,-90.3862027
53808,39.6545418,-104.9215011
53809,45.6430811,-122.6719666
53810,35.0883121,-81.1271254
53811,35.706445,-79.7944322
53812,36.0415639,-78.956886
53813,33.4231908,-93.9457909
53814,41.2658712,-96.0485429
53815,41.3511027,-75.76397
53816,37.3689589,-79.252773
53817,45.5327551,-122.476732
53819,42.21828,-71.31588
53820,38.8963801,-77.0860209
53821,40.5943381,-122.3836245
53822,42.1676221,-87.9769217
53823,37.299111,-121.890178
53824,47.7140879,-122.306768
53825,40.374588,-105.4995055
53826,40.377314,-105.5172213
53827,39.0561232,-95.7417404
53828,35.0989862,-106.2637297
53829,35.1404268,-80.8318536
53830,35.7011501,-80.5037595
53831,35.6859084,-80.477449
53832,35.6749178,-80.5028968
53833,35.574841,-80.426241
53834,35.609832,-80.508762
53835,35.6698066,-80.4719776
53836,36.409084,-82.519933
53837,35.6837831,-80.4339494
53838,43.6775311,-79.4268625
53839,43.0830087,-87.8768579
53840,41.4120148,-86.398211
53841,35.6970437,-80.561915
53842,41.409934,-86.402269
53843,35.6680038,-80.4580117
53844,35.655876,-80.4735143
53845,35.6741418,-80.4938049
53846,33.2166908,-96.6786395
53848,40.7140959,-111.8592935
53850,40.7206184,-111.8575339
53851,35.6593317,-80.4658084
53852,35.691066,-80.4892562
53853,35.6861006,-80.4774078
53854,35.6920555,-80.4965535
53855,35.6775033,-80.4857914
53856,36.5602517,-87.4106419
53859,45.5345224,-122.855871
53860,38.6221907,-76.9176979
53861,35.6120321,-80.4489631
53862,38.9603286,-104.7548513
53863,45.087529,-64.3684227
53864,44.9474271,-93.0858774
53865,38.5859119,-89.9259375
53866,27.8749234,-97.3094218
53868,27.8704044,-97.3224742
53869,27.893435,-97.3270479
53870,27.898752,-97.316261
53871,32.7948561,-117.1418709
53872,38.572169,-90.428934
53873,34.1436131,-118.0778146
53874,39.7363332,-121.8725754
53875,53.6216249,-0.5640797
53876,40.5560074,-105.0699385
53877,33.8137802,-117.7794137
53878,49.2964309,-121.781662
53879,37.4225914,-122.1518749
53880,53.2252894,-114.9707108
53883,35.058544,-106.501389
53884,48.0002293,-122.2113688
53886,35.5999514,-82.4711084
53887,39.9981932,-105.1221267
53888,44.9853498,-93.137274
53889,41.2646245,-95.9731797
53890,43.4250879,-88.1831222
53891,43.0610363,-89.4924106
53892,33.5028996,-117.6656436
53893,41.1101536,-98.0062999
53894,33.7621325,-117.8591881
53895,29.7833276,-95.5175441
53896,46.5967161,-95.5824592
53897,34.1372624,-118.2196077
53898,43.7122701,-79.2907637
53899,29.979871,-95.545587
53901,34.4510155,-119.2803513
53902,42.4799875,-92.3566091
53903,36.4252465,-121.3175924
53904,40.7899436,-124.166987
53905,47.6524452,-101.4173944
53907,44.8487129,-123.2229652
53908,29.7617489,-95.8548878
53909,29.7617489,-95.8548878
53910,33.6180145,-112.0783901
53911,40.8470038,-111.9373212
53913,33.7001915,-117.7776163
53914,30.2082944,-85.6961091
53915,38.5862515,-98.4113293
53917,39.7700172,-104.9467111
53918,41.2736335,-94.8702359
53922,38.367888,-98.7647679
53923,33.9417716,-98.524751
53925,33.9201897,-98.5091813
53926,33.9169987,-98.483089
53928,39.088219,-94.84585
53929,41.2988619,-91.6885978
53931,33.16809,-117.30948
53932,33.8459567,-118.1784576
53933,28.7500108,-82.296662
53935,30.4305488,-88.9728185
53936,44.7976993,-91.4899525
53937,37.9667257,-122.0012919
53938,40.0517128,-105.2841666
53939,34.2671254,-119.253666
53940,30.5145902,-97.7962291
53941,30.1578654,-85.7537868
53942,48.7712947,-122.4304522
53944,45.0046,-93.0674702
53945,45.0173056,-93.5107101
53947,42.7269903,-70.9885096
53948,50.8902768,-113.9441824
53949,32.3073627,-96.0053176
53950,39.6487399,-77.59779
53951,32.9570858,-80.0405467
